CUST_ID,TXN_DATE,TXN_AMOUNT,TXN_TYPE
50,2016-05-06,46951,DEBIT
50,2016-05-08,136164,DEBIT
50,2016-07-19,100799,DEBIT
50,2016-07-18,38476,DEBIT
50,2016-07-20,124532,DEBIT
50,2016-07-16,164007,DEBIT
50,2016-07-20,180214,DEBIT
50,2016-08-16,16229,DEBIT
50,2016-09-26,59520,DEBIT
50,2016-09-24,4426,DEBIT
50,2016-10-10,14987,DEBIT
50,2016-10-12,7715,DEBIT
50,2016-10-14,25629,DEBIT
50,2016-10-04,124409,DEBIT
50,2016-10-10,188855,DEBIT
50,2016-10-08,12662,DEBIT
50,2016-11-05,16117,DEBIT
50,2016-11-03,71830,DEBIT
50,2016-11-26,129207,DEBIT
50,2016-11-01,74785,DEBIT
50,2016-11-09,72086,DEBIT
50,2016-11-03,161058,DEBIT
50,2016-12-07,17625,DEBIT
50,2016-12-02,3675,DEBIT
50,2016-12-03,92467,DEBIT
50,2016-12-04,184514,DEBIT
50,2017-01-22,197387,DEBIT
50,2017-01-01,158205,DEBIT
50,2017-01-23,193171,DEBIT
50,2017-01-27,151865,DEBIT
50,2017-02-27,194412,DEBIT
50,2017-03-15,190175,DEBIT
50,2017-03-23,7943,DEBIT
50,2017-03-22,51684,DEBIT
50,2017-03-04,92461,DEBIT
51,2016-01-21,44142,DEBIT
51,2016-01-21,13924,DEBIT
51,2016-02-05,178334,DEBIT
51,2016-02-03,9181,DEBIT
51,2016-02-25,74136,DEBIT
51,2016-02-01,172378,DEBIT
51,2016-02-04,48931,DEBIT
51,2016-02-23,106256,DEBIT
51,2016-03-25,141071,DEBIT
51,2016-03-15,65654,DEBIT
51,2016-03-01,46475,DEBIT
51,2016-03-25,145656,DEBIT
51,2016-03-19,58778,DEBIT
51,2016-03-25,188432,DEBIT
51,2016-03-01,1901,DEBIT
51,2016-04-06,112501,DEBIT
51,2016-05-27,183892,DEBIT
51,2016-05-13,9002,DEBIT
51,2016-05-01,9797,DEBIT
51,2016-05-13,12624,DEBIT
51,2016-05-25,179405,DEBIT
51,2016-05-17,106845,DEBIT
51,2016-05-24,53604,DEBIT
51,2016-05-05,13980,DEBIT
51,2016-06-24,138972,DEBIT
51,2016-06-24,92985,DEBIT
51,2016-07-26,153649,DEBIT
51,2016-07-18,133704,DEBIT
51,2016-08-08,106299,DEBIT
51,2016-08-08,108541,DEBIT
51,2016-08-05,91190,DEBIT
51,2016-08-09,34802,DEBIT
51,2016-08-16,99529,DEBIT
51,2016-08-05,30922,DEBIT
51,2016-09-22,60648,DEBIT
51,2016-09-17,105848,DEBIT
51,2016-09-10,106161,DEBIT
51,2016-09-23,192031,DEBIT
51,2016-09-14,182499,DEBIT
51,2016-09-04,145497,DEBIT
51,2016-09-24,29860,DEBIT
51,2016-10-04,173247,DEBIT
51,2016-10-21,183615,DEBIT
51,2016-10-07,96917,DEBIT
51,2016-10-11,199781,DEBIT
51,2016-10-02,173214,DEBIT
51,2016-11-17,74027,DEBIT
51,2016-11-19,18486,DEBIT
51,2016-11-13,59626,DEBIT
51,2016-11-02,13075,DEBIT
51,2016-11-12,37255,DEBIT
51,2016-11-07,127750,DEBIT
51,2016-12-20,85736,DEBIT
51,2016-12-08,7243,DEBIT
51,2016-12-20,15207,DEBIT
51,2016-12-20,34942,DEBIT
51,2016-12-05,105083,DEBIT
51,2016-12-18,106715,DEBIT
51,2016-12-15,116474,DEBIT
51,2017-01-26,60511,DEBIT
51,2017-01-27,197926,DEBIT
51,2017-01-13,113154,DEBIT
51,2017-01-03,107987,DEBIT
51,2017-01-10,5244,DEBIT
51,2017-01-11,131687,DEBIT
51,2017-01-21,36220,DEBIT
51,2017-01-21,186642,DEBIT
51,2017-02-06,35220,DEBIT
51,2017-02-26,191144,DEBIT
51,2017-02-03,7834,DEBIT
51,2017-02-14,74509,DEBIT
51,2017-02-13,38165,DEBIT
51,2017-02-07,111237,DEBIT
51,2017-03-26,6989,DEBIT
52,2016-01-08,77430,DEBIT
52,2016-01-20,43037,DEBIT
52,2016-01-24,157723,DEBIT
52,2016-01-27,15960,DEBIT
52,2016-01-04,127392,DEBIT
52,2016-01-14,180447,DEBIT
52,2016-01-08,73330,DEBIT
52,2016-01-17,122899,DEBIT
52,2016-02-12,69605,DEBIT
52,2016-03-04,77812,DEBIT
52,2016-03-07,163648,DEBIT
52,2016-03-02,89050,DEBIT
52,2016-03-01,183762,DEBIT
52,2016-03-03,109378,DEBIT
52,2016-03-15,146230,DEBIT
52,2016-05-02,159277,DEBIT
52,2016-06-12,79201,DEBIT
52,2016-06-02,120837,DEBIT
52,2016-06-25,68629,DEBIT
52,2016-06-23,135989,DEBIT
52,2016-06-14,46681,DEBIT
52,2016-07-20,81314,DEBIT
52,2016-07-21,159420,DEBIT
52,2016-07-05,160357,DEBIT
52,2016-07-12,145738,DEBIT
52,2016-07-18,98109,DEBIT
52,2016-07-18,160931,DEBIT
52,2016-08-11,115539,DEBIT
52,2016-08-26,18784,DEBIT
52,2016-08-14,193291,DEBIT
52,2016-08-14,71839,DEBIT
52,2016-08-26,77385,DEBIT
52,2016-08-25,69399,DEBIT
52,2016-08-18,104502,DEBIT
52,2016-08-13,135655,DEBIT
52,2016-09-01,55997,DEBIT
52,2016-09-13,6691,DEBIT
52,2016-09-17,98725,DEBIT
52,2016-09-13,102323,DEBIT
52,2016-09-19,92760,DEBIT
52,2016-09-08,81198,DEBIT
52,2016-09-17,124166,DEBIT
52,2016-09-26,185795,DEBIT
52,2016-10-17,85318,DEBIT
52,2016-10-10,170022,DEBIT
52,2016-10-13,140610,DEBIT
52,2016-10-26,159791,DEBIT
52,2016-10-02,185436,DEBIT
52,2016-11-15,148077,DEBIT
52,2016-11-06,184650,DEBIT
52,2016-11-23,164920,DEBIT
52,2016-11-07,14994,DEBIT
52,2016-11-11,128655,DEBIT
52,2016-12-23,62962,DEBIT
52,2016-12-12,94689,DEBIT
52,2016-12-24,92007,DEBIT
52,2016-12-26,65053,DEBIT
52,2016-12-08,152814,DEBIT
52,2017-01-13,182560,DEBIT
52,2017-01-12,76562,DEBIT
52,2017-02-01,177060,DEBIT
52,2017-02-12,177809,DEBIT
52,2017-02-13,7061,DEBIT
52,2017-02-18,184903,DEBIT
52,2017-02-15,197775,DEBIT
52,2017-02-06,112250,DEBIT
52,2017-02-03,143340,DEBIT
52,2017-03-02,72265,DEBIT
52,2017-03-05,136995,DEBIT
52,2017-03-11,136300,DEBIT
52,2017-03-01,58799,DEBIT
52,2017-03-07,185433,DEBIT
52,2017-03-15,25457,DEBIT
53,2016-01-25,36779,DEBIT
53,2016-01-13,83143,DEBIT
53,2016-02-03,134909,DEBIT
53,2016-02-13,72681,DEBIT
53,2016-03-12,40919,DEBIT
53,2016-03-23,152533,DEBIT
53,2016-03-22,197787,DEBIT
53,2016-03-23,49349,DEBIT
53,2016-03-06,112537,DEBIT
53,2016-03-06,121401,DEBIT
53,2016-03-26,199935,DEBIT
53,2016-03-11,78667,DEBIT
53,2016-04-05,16501,DEBIT
53,2016-04-26,27465,DEBIT
53,2016-04-14,128766,DEBIT
53,2016-04-22,76704,DEBIT
53,2016-04-11,12602,DEBIT
53,2016-04-08,97851,DEBIT
53,2016-04-12,190639,DEBIT
53,2016-05-17,157514,DEBIT
53,2016-05-09,51382,DEBIT
53,2016-05-11,74170,DEBIT
53,2016-05-10,41459,DEBIT
53,2016-05-15,113130,DEBIT
53,2016-06-03,174458,DEBIT
53,2016-06-18,25811,DEBIT
53,2016-06-21,127535,DEBIT
53,2016-06-16,169151,DEBIT
53,2016-06-23,82474,DEBIT
53,2016-07-05,50477,DEBIT
53,2016-07-26,155325,DEBIT
53,2016-07-15,154546,DEBIT
53,2016-07-26,96196,DEBIT
53,2016-08-26,14244,DEBIT
53,2016-08-16,167243,DEBIT
53,2016-08-16,68999,DEBIT
53,2016-08-11,80034,DEBIT
53,2016-08-16,173173,DEBIT
53,2016-08-10,100026,DEBIT
53,2016-08-08,199298,DEBIT
53,2016-08-27,129241,DEBIT
53,2016-09-06,103361,DEBIT
53,2016-09-25,18638,DEBIT
53,2016-09-03,161874,DEBIT
53,2016-09-26,16354,DEBIT
53,2016-10-26,183639,DEBIT
53,2016-10-16,85239,DEBIT
53,2016-10-02,87117,DEBIT
53,2016-10-12,139573,DEBIT
53,2016-11-15,112372,DEBIT
53,2016-11-02,188228,DEBIT
53,2016-11-02,96502,DEBIT
53,2016-11-01,37374,DEBIT
53,2016-11-24,105800,DEBIT
53,2016-11-24,12941,DEBIT
53,2016-12-01,173436,DEBIT
53,2016-12-20,54766,DEBIT
53,2016-12-14,143290,DEBIT
53,2016-12-15,149766,DEBIT
53,2016-12-08,49069,DEBIT
53,2017-01-01,87572,DEBIT
53,2017-02-22,98956,DEBIT
53,2017-02-01,43572,DEBIT
53,2017-02-07,146949,DEBIT
53,2017-02-10,69404,DEBIT
53,2017-02-08,143214,DEBIT
53,2017-02-12,49986,DEBIT
53,2017-03-01,33987,DEBIT
53,2017-03-15,83337,DEBIT
53,2017-03-16,86004,DEBIT
53,2017-03-01,47609,DEBIT
53,2017-03-04,178660,DEBIT
53,2017-03-05,98171,DEBIT
54,2016-01-08,120024,DEBIT
54,2016-01-10,147170,DEBIT
54,2016-01-21,193785,DEBIT
54,2016-02-09,146345,DEBIT
54,2016-02-06,49131,DEBIT
54,2016-02-02,73321,DEBIT
54,2016-02-21,21553,DEBIT
54,2016-03-23,158601,DEBIT
54,2016-03-07,180521,DEBIT
54,2016-03-14,39442,DEBIT
54,2016-03-09,78315,DEBIT
54,2016-04-02,71205,DEBIT
54,2016-04-12,102054,DEBIT
54,2016-05-12,141616,DEBIT
54,2016-05-25,138901,DEBIT
54,2016-05-13,79943,DEBIT
54,2016-05-16,25261,DEBIT
54,2016-06-18,21495,DEBIT
54,2016-06-26,185007,DEBIT
54,2016-06-10,168650,DEBIT
54,2016-06-22,78068,DEBIT
54,2016-06-09,111632,DEBIT
54,2016-06-12,36854,DEBIT
54,2016-06-05,171869,DEBIT
54,2016-07-08,128624,DEBIT
54,2016-07-19,22092,DEBIT
54,2016-07-24,12679,DEBIT
54,2016-08-14,128711,DEBIT
54,2016-08-18,57348,DEBIT
54,2016-08-12,141156,DEBIT
54,2016-08-15,67969,DEBIT
54,2016-08-22,119231,DEBIT
54,2016-08-12,145561,DEBIT
54,2016-09-20,117880,DEBIT
54,2016-09-18,152521,DEBIT
54,2016-09-10,42900,DEBIT
54,2016-09-25,189026,DEBIT
54,2016-09-19,107551,DEBIT
54,2016-09-22,180485,DEBIT
54,2016-09-01,82353,DEBIT
54,2016-10-12,22099,DEBIT
54,2016-10-23,36439,DEBIT
54,2016-10-11,129408,DEBIT
54,2016-10-03,10482,DEBIT
54,2016-10-04,8094,DEBIT
54,2016-10-02,100839,DEBIT
54,2016-11-23,102345,DEBIT
54,2016-11-20,145292,DEBIT
54,2016-12-12,40146,DEBIT
54,2016-12-10,166290,DEBIT
54,2016-12-09,19620,DEBIT
54,2016-12-08,41632,DEBIT
54,2016-12-03,196539,DEBIT
54,2017-01-13,86120,DEBIT
54,2017-01-21,80666,DEBIT
54,2017-01-10,2873,DEBIT
54,2017-01-25,96165,DEBIT
54,2017-02-05,159945,DEBIT
54,2017-02-20,1539,DEBIT
54,2017-02-01,180335,DEBIT
54,2017-02-21,58645,DEBIT
54,2017-02-16,40434,DEBIT
54,2017-03-25,67570,DEBIT
54,2017-03-16,111897,DEBIT
54,2017-03-08,47341,DEBIT
54,2017-03-25,37648,DEBIT
54,2017-03-26,51612,DEBIT
54,2017-03-18,159012,DEBIT
55,2016-01-18,9898,DEBIT
55,2016-01-27,34484,DEBIT
55,2016-01-11,188516,DEBIT
55,2016-02-11,99166,DEBIT
55,2016-02-07,51690,DEBIT
55,2016-02-23,113280,DEBIT
55,2016-02-19,161871,DEBIT
55,2016-02-17,117578,DEBIT
55,2016-02-24,83468,DEBIT
55,2016-02-08,17733,DEBIT
55,2016-02-05,45436,DEBIT
55,2016-03-25,19245,DEBIT
55,2016-03-24,104517,DEBIT
55,2016-03-10,55971,DEBIT
55,2016-03-17,172249,DEBIT
55,2016-03-02,24341,DEBIT
55,2016-03-06,48226,DEBIT
55,2016-03-23,136211,DEBIT
55,2016-04-18,120184,DEBIT
55,2016-04-25,54628,DEBIT
55,2016-04-19,53765,DEBIT
55,2016-04-15,29924,DEBIT
55,2016-04-13,33584,DEBIT
55,2016-04-18,158274,DEBIT
55,2016-04-24,84019,DEBIT
55,2016-06-07,122088,DEBIT
55,2016-06-04,121121,DEBIT
55,2016-06-20,28158,DEBIT
55,2016-06-01,115839,DEBIT
55,2016-06-12,41110,DEBIT
55,2016-09-27,188685,DEBIT
55,2016-09-08,43143,DEBIT
55,2016-09-18,124978,DEBIT
55,2016-09-02,129544,DEBIT
55,2016-09-14,39569,DEBIT
55,2016-10-16,72864,DEBIT
55,2016-10-05,22404,DEBIT
55,2016-11-17,163188,DEBIT
55,2016-11-07,130688,DEBIT
55,2016-11-08,189837,DEBIT
55,2016-11-18,93158,DEBIT
55,2016-11-22,156234,DEBIT
55,2016-11-26,124023,DEBIT
55,2016-11-18,162527,DEBIT
55,2016-11-19,84968,DEBIT
55,2016-12-04,9393,DEBIT
55,2016-12-03,166083,DEBIT
55,2016-12-22,111687,DEBIT
55,2016-12-02,153379,DEBIT
55,2016-12-09,162842,DEBIT
55,2016-12-22,106134,DEBIT
55,2017-01-03,153958,DEBIT
55,2017-01-20,29372,DEBIT
55,2017-01-22,140254,DEBIT
55,2017-01-04,199525,DEBIT
55,2017-01-05,18980,DEBIT
55,2017-01-23,136757,DEBIT
55,2017-01-20,44581,DEBIT
55,2017-01-03,37065,DEBIT
55,2017-02-13,151665,DEBIT
55,2017-02-27,90523,DEBIT
55,2017-02-10,88158,DEBIT
55,2017-03-25,107855,DEBIT
55,2017-03-07,111449,DEBIT
55,2017-03-08,133961,DEBIT
55,2017-03-05,158916,DEBIT
55,2017-03-22,167884,DEBIT
55,2017-03-10,62932,DEBIT
56,2016-01-15,32972,DEBIT
56,2016-01-20,77013,DEBIT
56,2016-01-15,19697,DEBIT
56,2016-02-02,189412,DEBIT
56,2016-02-08,31435,DEBIT
56,2016-02-13,184917,DEBIT
56,2016-02-03,98488,DEBIT
56,2016-02-02,139540,DEBIT
56,2016-02-16,132217,DEBIT
56,2016-02-20,81748,DEBIT
56,2016-02-23,137421,DEBIT
56,2016-03-14,133516,DEBIT
56,2016-03-11,20825,DEBIT
56,2016-03-27,34515,DEBIT
56,2016-03-27,154568,DEBIT
56,2016-04-14,189019,DEBIT
56,2016-04-13,176337,DEBIT
56,2016-05-21,129726,DEBIT
56,2016-05-20,13185,DEBIT
56,2016-05-03,118140,DEBIT
56,2016-05-14,64406,DEBIT
56,2016-05-16,13978,DEBIT
56,2016-05-24,145180,DEBIT
56,2016-06-27,129497,DEBIT
56,2016-06-17,19428,DEBIT
56,2016-06-16,197009,DEBIT
56,2016-06-24,106438,DEBIT
56,2016-06-27,123362,DEBIT
56,2016-06-08,103891,DEBIT
56,2016-06-17,101802,DEBIT
56,2016-06-12,17308,DEBIT
56,2016-07-05,138559,DEBIT
56,2016-07-26,48787,DEBIT
56,2016-07-22,3432,DEBIT
56,2016-07-12,106521,DEBIT
56,2016-07-15,165392,DEBIT
56,2016-07-23,29086,DEBIT
56,2016-07-02,181859,DEBIT
56,2016-08-14,142853,DEBIT
56,2016-09-09,9852,DEBIT
56,2016-09-17,98553,DEBIT
56,2016-09-16,29007,DEBIT
56,2016-09-22,173348,DEBIT
56,2016-09-02,59657,DEBIT
56,2016-09-26,34925,DEBIT
56,2016-10-21,126425,DEBIT
56,2016-10-23,99906,DEBIT
56,2016-10-08,161026,DEBIT
56,2016-10-07,84345,DEBIT
56,2016-10-22,47561,DEBIT
56,2016-10-05,145984,DEBIT
56,2016-10-20,168107,DEBIT
56,2016-10-04,86657,DEBIT
56,2016-11-07,123743,DEBIT
56,2016-11-18,158803,DEBIT
56,2016-11-26,68911,DEBIT
56,2016-11-08,5423,DEBIT
56,2016-11-20,67145,DEBIT
56,2016-11-12,11194,DEBIT
56,2016-12-04,60961,DEBIT
56,2016-12-22,13325,DEBIT
56,2016-12-07,120369,DEBIT
56,2016-12-25,157005,DEBIT
56,2016-12-15,90133,DEBIT
56,2016-12-16,25265,DEBIT
56,2016-12-26,107213,DEBIT
56,2016-12-27,151651,DEBIT
56,2017-01-21,151054,DEBIT
56,2017-01-06,77397,DEBIT
56,2017-02-19,24010,DEBIT
56,2017-02-01,139905,DEBIT
56,2017-02-26,116713,DEBIT
56,2017-02-06,66332,DEBIT
56,2017-03-19,79931,DEBIT
56,2017-03-07,22447,DEBIT
56,2017-03-18,130985,DEBIT
56,2017-03-24,186638,DEBIT
56,2017-03-09,25241,DEBIT
56,2017-03-10,128137,DEBIT
56,2017-03-10,141464,DEBIT
57,2016-03-21,166350,DEBIT
57,2016-03-16,199672,DEBIT
57,2016-03-07,71733,DEBIT
57,2016-04-04,30556,DEBIT
57,2016-05-15,125054,DEBIT
57,2016-05-08,144360,DEBIT
57,2016-05-06,170441,DEBIT
57,2016-05-18,113187,DEBIT
57,2016-06-06,77066,DEBIT
57,2016-06-23,138931,DEBIT
57,2016-06-19,182043,DEBIT
57,2016-07-22,198210,DEBIT
57,2016-07-04,178344,DEBIT
57,2016-09-09,166924,DEBIT
57,2016-09-09,17652,DEBIT
57,2016-09-17,56799,DEBIT
57,2016-09-09,175873,DEBIT
57,2016-09-16,112960,DEBIT
57,2016-09-23,122933,DEBIT
57,2016-09-06,159539,DEBIT
57,2016-10-23,95289,DEBIT
57,2016-10-20,5423,DEBIT
57,2016-10-25,31366,DEBIT
57,2016-10-27,18029,DEBIT
57,2016-10-06,196168,DEBIT
57,2016-10-18,166391,DEBIT
57,2016-11-23,98824,DEBIT
57,2016-11-08,121141,DEBIT
57,2016-11-06,83820,DEBIT
57,2016-11-12,110654,DEBIT
57,2016-12-19,148761,DEBIT
57,2016-12-20,42098,DEBIT
57,2016-12-05,89987,DEBIT
57,2016-12-21,138073,DEBIT
57,2016-12-16,156881,DEBIT
57,2016-12-27,31331,DEBIT
57,2016-12-11,127021,DEBIT
57,2017-01-16,168550,DEBIT
57,2017-01-12,169732,DEBIT
57,2017-02-14,41157,DEBIT
57,2017-02-09,71569,DEBIT
57,2017-03-21,187756,DEBIT
58,2016-01-08,173921,DEBIT
58,2016-01-19,177402,DEBIT
58,2016-01-16,127832,DEBIT
58,2016-01-08,35425,DEBIT
58,2016-01-07,110653,DEBIT
58,2016-01-12,191578,DEBIT
58,2016-01-06,77376,DEBIT
58,2016-01-20,130583,DEBIT
58,2016-02-13,182607,DEBIT
58,2016-02-14,177126,DEBIT
58,2016-02-01,47595,DEBIT
58,2016-02-02,33064,DEBIT
58,2016-02-26,147635,DEBIT
58,2016-02-17,54398,DEBIT
58,2016-03-24,56605,DEBIT
58,2016-04-27,45238,DEBIT
58,2016-04-23,84361,DEBIT
58,2016-04-12,92643,DEBIT
58,2016-04-08,194465,DEBIT
58,2016-04-14,172830,DEBIT
58,2016-04-19,8591,DEBIT
58,2016-04-24,15101,DEBIT
58,2016-04-02,122851,DEBIT
58,2016-05-23,185058,DEBIT
58,2016-05-24,78366,DEBIT
58,2016-05-07,57783,DEBIT
58,2016-06-11,71295,DEBIT
58,2016-06-10,196759,DEBIT
58,2016-07-10,7986,DEBIT
58,2016-07-25,12068,DEBIT
58,2016-08-08,157988,DEBIT
58,2016-08-18,60040,DEBIT
58,2016-08-07,143641,DEBIT
58,2016-08-03,98365,DEBIT
58,2016-08-24,142578,DEBIT
58,2016-08-26,93460,DEBIT
58,2016-08-01,33062,DEBIT
58,2016-09-16,7328,DEBIT
58,2016-09-24,20378,DEBIT
58,2016-09-19,53735,DEBIT
58,2016-09-04,157901,DEBIT
58,2016-09-16,116862,DEBIT
58,2016-09-27,32482,DEBIT
58,2016-09-27,140594,DEBIT
58,2016-10-08,122620,DEBIT
58,2016-10-19,18957,DEBIT
58,2016-10-02,30201,DEBIT
58,2016-10-27,136134,DEBIT
58,2016-10-15,99445,DEBIT
58,2016-12-14,194684,DEBIT
58,2016-12-12,80993,DEBIT
58,2016-12-15,38081,DEBIT
58,2016-12-01,193566,DEBIT
58,2016-12-09,55195,DEBIT
58,2016-12-22,61054,DEBIT
58,2016-12-02,112882,DEBIT
58,2017-01-20,195073,DEBIT
58,2017-01-26,86498,DEBIT
58,2017-01-20,48034,DEBIT
58,2017-01-18,169304,DEBIT
58,2017-01-23,46480,DEBIT
58,2017-01-15,113768,DEBIT
58,2017-01-19,120768,DEBIT
58,2017-01-06,178848,DEBIT
58,2017-02-06,31909,DEBIT
58,2017-02-25,197120,DEBIT
58,2017-02-03,77096,DEBIT
58,2017-02-09,162856,DEBIT
58,2017-02-26,190625,DEBIT
58,2017-02-12,175509,DEBIT
58,2017-03-16,52674,DEBIT
58,2017-03-06,36063,DEBIT
58,2017-03-26,123239,DEBIT
58,2017-03-27,179631,DEBIT
58,2017-03-07,13089,DEBIT
58,2017-03-06,117703,DEBIT
59,2016-01-14,87584,DEBIT
59,2016-01-02,118355,DEBIT
59,2016-01-01,122934,DEBIT
59,2016-01-05,193843,DEBIT
59,2016-01-15,121555,DEBIT
59,2016-01-04,193360,DEBIT
59,2016-01-08,16052,DEBIT
59,2016-02-04,53130,DEBIT
59,2016-02-17,158731,DEBIT
59,2016-05-17,67815,DEBIT
59,2016-05-01,16972,DEBIT
59,2016-05-27,153825,DEBIT
59,2016-05-23,183895,DEBIT
59,2016-05-25,32764,DEBIT
59,2016-05-12,105675,DEBIT
59,2016-05-20,100949,DEBIT
59,2016-06-27,168142,DEBIT
59,2016-06-23,90100,DEBIT
59,2016-06-24,102304,DEBIT
59,2016-06-22,136625,DEBIT
59,2016-06-07,80107,DEBIT
59,2016-06-04,108131,DEBIT
59,2016-07-23,35358,DEBIT
59,2016-07-25,156387,DEBIT
59,2016-07-04,128342,DEBIT
59,2016-07-04,43755,DEBIT
59,2016-07-05,18855,DEBIT
59,2016-07-24,185166,DEBIT
59,2016-07-21,155599,DEBIT
59,2016-08-08,141861,DEBIT
59,2016-08-16,175569,DEBIT
59,2016-08-06,48611,DEBIT
59,2016-08-01,148604,DEBIT
59,2016-08-07,121788,DEBIT
59,2016-09-18,15983,DEBIT
59,2016-09-12,37682,DEBIT
59,2016-09-06,71714,DEBIT
59,2016-09-01,61207,DEBIT
59,2016-09-09,39712,DEBIT
59,2016-09-24,130858,DEBIT
59,2016-09-15,197966,DEBIT
59,2016-09-09,151689,DEBIT
59,2016-10-10,35937,DEBIT
59,2016-10-19,147870,DEBIT
59,2016-11-16,174142,DEBIT
59,2016-11-06,188353,DEBIT
59,2016-12-01,35559,DEBIT
59,2016-12-14,146297,DEBIT
59,2016-12-12,170059,DEBIT
59,2016-12-06,15902,DEBIT
59,2016-12-26,2619,DEBIT
59,2016-12-18,46278,DEBIT
59,2016-12-27,114189,DEBIT
59,2016-12-06,108073,DEBIT
59,2017-01-05,196109,DEBIT
59,2017-01-12,84122,DEBIT
59,2017-02-15,160427,DEBIT
59,2017-02-21,57418,DEBIT
59,2017-02-17,50671,DEBIT
59,2017-02-14,106548,DEBIT
59,2017-02-14,31795,DEBIT
59,2017-02-02,182792,DEBIT
59,2017-03-04,136967,DEBIT
59,2017-03-06,41545,DEBIT
59,2017-03-06,178867,DEBIT
59,2017-03-24,13460,DEBIT
59,2017-03-27,21647,DEBIT
59,2017-03-25,193867,DEBIT
59,2017-03-18,108163,DEBIT
60,2016-01-14,89575,DEBIT
60,2016-01-19,67640,DEBIT
60,2016-01-13,172588,DEBIT
60,2016-01-06,42779,DEBIT
60,2016-01-04,129569,DEBIT
60,2016-01-03,17608,DEBIT
60,2016-01-06,159581,DEBIT
60,2016-02-23,83201,DEBIT
60,2016-02-06,118991,DEBIT
60,2016-02-11,108557,DEBIT
60,2016-02-13,44377,DEBIT
60,2016-02-09,158189,DEBIT
60,2016-02-24,116901,DEBIT
60,2016-02-15,194022,DEBIT
60,2016-02-16,166808,DEBIT
60,2016-03-19,63572,DEBIT
60,2016-03-14,71722,DEBIT
60,2016-03-12,56138,DEBIT
60,2016-03-02,176099,DEBIT
60,2016-03-10,146640,DEBIT
60,2016-04-13,71061,DEBIT
60,2016-04-15,58045,DEBIT
60,2016-04-16,117648,DEBIT
60,2016-04-04,106601,DEBIT
60,2016-04-25,94624,DEBIT
60,2016-04-03,57072,DEBIT
60,2016-04-22,51426,DEBIT
60,2016-05-04,5585,DEBIT
60,2016-05-20,199823,DEBIT
60,2016-05-04,56111,DEBIT
60,2016-05-07,36439,DEBIT
60,2016-05-14,167476,DEBIT
60,2016-05-21,99619,DEBIT
60,2016-05-03,128863,DEBIT
60,2016-05-25,166991,DEBIT
60,2016-06-27,9178,DEBIT
60,2016-06-04,82451,DEBIT
60,2016-06-15,10567,DEBIT
60,2016-06-17,151465,DEBIT
60,2016-06-06,102649,DEBIT
60,2016-07-10,167538,DEBIT
60,2016-07-11,70161,DEBIT
60,2016-07-11,178336,DEBIT
60,2016-07-09,121177,DEBIT
60,2016-07-23,107119,DEBIT
60,2016-08-03,12212,DEBIT
60,2016-08-11,151445,DEBIT
60,2016-08-15,195360,DEBIT
60,2016-09-13,81415,DEBIT
60,2016-09-03,114258,DEBIT
60,2016-09-21,89858,DEBIT
60,2016-09-26,108704,DEBIT
60,2016-10-25,185676,DEBIT
60,2016-10-04,175691,DEBIT
60,2016-10-15,161256,DEBIT
60,2016-10-01,17846,DEBIT
60,2016-10-22,148144,DEBIT
60,2016-10-03,22191,DEBIT
60,2016-11-05,66821,DEBIT
60,2016-11-22,129539,DEBIT
60,2016-11-22,182445,DEBIT
60,2017-01-22,19185,DEBIT
60,2017-01-20,6704,DEBIT
60,2017-02-05,4814,DEBIT
60,2017-02-02,41637,DEBIT
60,2017-02-07,74675,DEBIT
60,2017-02-17,100939,DEBIT
60,2017-03-07,79058,DEBIT
60,2017-03-06,21154,DEBIT
60,2017-03-06,82698,DEBIT
60,2017-03-19,120483,DEBIT
60,2017-03-09,106175,DEBIT
60,2017-03-09,35443,DEBIT
60,2017-03-25,72923,DEBIT
60,2017-03-13,84275,DEBIT
61,2016-01-06,126004,DEBIT
61,2016-02-01,114456,DEBIT
61,2016-02-10,67286,DEBIT
61,2016-02-07,126616,DEBIT
61,2016-02-20,71159,DEBIT
61,2016-03-25,165365,DEBIT
61,2016-03-17,130601,DEBIT
61,2016-03-19,54084,DEBIT
61,2016-03-08,174243,DEBIT
61,2016-03-23,81472,DEBIT
61,2016-03-24,41053,DEBIT
61,2016-03-22,190357,DEBIT
61,2016-03-05,130933,DEBIT
61,2016-04-24,10164,DEBIT
61,2016-04-01,107599,DEBIT
61,2016-04-08,166974,DEBIT
61,2016-05-15,88910,DEBIT
61,2016-05-24,17173,DEBIT
61,2016-06-05,22216,DEBIT
61,2016-06-07,25314,DEBIT
61,2016-06-06,19838,DEBIT
61,2016-06-14,199905,DEBIT
61,2016-06-24,15938,DEBIT
61,2016-07-03,124139,DEBIT
61,2016-08-03,64036,DEBIT
61,2016-08-10,72493,DEBIT
61,2016-09-10,70690,DEBIT
61,2016-09-13,109159,DEBIT
61,2016-09-05,128388,DEBIT
61,2016-09-06,127725,DEBIT
61,2016-09-19,90753,DEBIT
61,2016-09-21,83479,DEBIT
61,2016-09-10,11570,DEBIT
61,2016-10-06,116762,DEBIT
61,2016-10-06,181922,DEBIT
61,2016-10-05,128183,DEBIT
61,2016-10-01,58322,DEBIT
61,2016-11-07,24960,DEBIT
61,2016-11-15,62479,DEBIT
61,2016-11-12,33455,DEBIT
61,2016-11-27,193830,DEBIT
61,2016-12-13,179162,DEBIT
